,postcode,lat,lon,total_square,rooms,floor,city,settlement,district,area,price_mln
63341,105082.0,55.779419,37.698414,55.0,2.0,11.0,Москва,,Басманный район,,30.9
63342,109382.0,55.663749,37.729964,54.0,2.0,15.0,Москва,,Люблино район,,14.3
63343,141021.0,55.905507,37.700139,44.0,1.0,17.0,Мытищи,,,14-й м-н,7.5
63344,143410.0,55.821324,37.370369,98.0,3.0,14.0,Красногорск,,,Павшинская пойма м-н,19.7
63345,123001.0,55.767874,37.592826,128.0,4.0,6.0,Москва,,Пресненский район,,75.0
63346,121552.0,55.747758,37.40845,40.1,1.0,27.0,Москва,,Кунцево район,,16.05
63347,142721.0,55.558695,37.81773,23.8,1.0,7.0,,д. Мисайлово,,,5.5
63348,141009.0,55.91909,37.775186,85.2,3.0,9.0,Мытищи,,,,14.2
63349,121170.0,55.746127,37.521238,46.0,1.0,35.0,Москва,,Дорогомилово район,,27.92
63350,143026.0,55.713703,37.38104,42.7,1.0,6.0,,рп. Новоивановское,,,7.3
63351,119311.0,55.684341,37.529841,58.0,2.0,2.0,Москва,,Ломоносовский район,,18.6
63352,119136.0,55.716151,37.508527,196.0,4.0,2.0,Москва,,Раменки район,,67.0
63353,125310.0,55.857718,37.349456,54.3,2.0,14.0,Москва,,Митино район,,14.7
63354,108814.0,55.548306,37.51588,40.5,2.0,12.0,Москва,,Южное Бутово район,,10.01
63355,121069.0,55.756207,37.596862,82.0,3.0,6.0,Москва,,Пресненский район,,48.6
63356,115582.0,55.607426,37.712821,42.8,2.0,5.0,Москва,,Орехово-Борисово Южное район,,12.0
63357,109444.0,55.705847,37.814816,21.0,,1.0,Москва,,Выхино-Жулебино район,,4.55
63358,119331.0,55.678405,37.516701,80.0,3.0,6.0,Москва,,Ломоносовский район,,34.95
63359,117647.0,55.631598,37.526509,73.8,3.0,3.0,Москва,,Коньково район,,24.0
63360,109052.0,55.727458,37.737684,41.8,1.0,13.0,Москва,,Нижегородский район,,14.9
63361,127055.0,55.786539,37.593533,43.0,2.0,6.0,Москва,,Тверской район,,17.5
63362,127422.0,55.808877,37.578218,40.0,1.0,11.0,Москва,,Тимирязевский район,,17.8
63363,119192.0,55.709431,37.502971,78.5,3.0,11.0,Москва,,Раменки район,,27.5
63364,111673.0,55.732842,37.853972,37.1,1.0,1.0,Москва,,Новокосино район,,8.8
63365,140016.0,55.709408,37.953348,32.1,1.0,2.0,Люберцы,,,Самолёт м-н,5.25
63366,111033.0,55.751947,37.692171,46.4,1.0,16.0,Москва,,Лефортово район,,19.27
63367,141006.0,55.929343,37.73739,71.0,3.0,8.0,Мытищи,,,17а м-н,16.45
63368,125362.0,55.831953,37.459366,57.6,2.0,4.0,Москва,,Покровское-Стрешнево район,,18.3
63369,119049.0,55.723213,37.619309,54.0,1.0,12.0,Москва,,Замоскворечье район,,37.4
63370,108815.0,55.548958,37.31246,65.2,3.0,8.0,Москва,,Филимонковское поселение,,13.5
63371,117418.0,55.665405,37.575405,32.4,1.0,7.0,Москва,,Черёмушки район,,9.9
63372,129085.0,55.810258,37.623953,76.04,3.0,7.0,Москва,,Останкинский район,,31.78
63373,107589.0,55.82454,37.826496,60.0,3.0,2.0,Москва,,Гольяново район,,11.95
63374,115035.0,55.745131,37.638857,51.35,1.0,2.0,Москва,,Замоскворечье район,,45.04
63375,123056.0,55.767101,37.588194,94.9,3.0,2.0,Москва,,Пресненский район,,42.5
63376,141077.0,55.924121,37.852622,32.0,1.0,9.0,Королёв,,,Новые Подлипки м-н,6.0
63377,119192.0,55.702251,37.492775,45.0,1.0,5.0,Москва,,Раменки район,,27.44
63378,117216.0,55.561155,37.582876,83.0,3.0,12.0,Москва,,Северное Бутово район,,19.5
63379,111398.0,55.742188,37.76626,31.0,1.0,4.0,Москва,,Перово район,,8.95
63380,119192.0,55.699418,37.490528,42.0,1.0,14.0,Москва,,Раменки район,,15.0
63381,119270.0,55.716814,37.574956,44.3,2.0,9.0,Москва,,Хамовники район,,26.0
63382,117405.0,55.582262,37.598583,74.9,3.0,10.0,Москва,,Чертаново Южное район,,16.3
63383,115408.0,55.637656,37.768587,51.9,2.0,7.0,Москва,,Братеево район,,14.0
63384,125438.0,55.838978,37.514383,46.2,1.0,20.0,Москва,,Головинский район,,13.68
63385,119334.0,55.703855,37.578791,30.0,1.0,1.0,Москва,,Гагаринский район,,10.3
63386,125212.0,55.840735,37.494598,70.0,3.0,10.0,Москва,,Головинский район,,29.75
63387,140013.0,55.700548,37.908198,56.0,2.0,7.0,Люберцы,,,,11.0
63388,107143.0,55.817375,37.746793,56.0,2.0,23.0,Москва,,Метрогородок район,,13.44
63389,123308.0,55.768176,37.502906,53.0,2.0,15.0,Москва,,Хорошёво-Мнёвники район,,28.57
63390,129626.0,55.808289,37.647821,46.0,1.0,6.0,Москва,,Алексеевский район,,25.5
63391,119180.0,55.734271,37.61891,48.6,2.0,8.0,Москва,,Якиманка район,,23.0
63392,119633.0,55.650077,37.36716,81.5,3.0,1.0,Москва,,Ново-Переделкино район,,15.35
63393,141411.0,55.891288,37.482672,48.0,2.0,2.0,Химки,,,Левобережный м-н,7.99
63394,127238.0,55.856271,37.556619,78.8,3.0,6.0,Москва,,Западное Дегунино район,,23.5
63395,,55.68756,37.47127,95.0,4.0,25.0,Москва,,Очаково-Матвеевское район,,38.26
63396,140006.0,55.664455,37.909944,42.7,2.0,4.0,Люберцы,,,,6.45
63397,117418.0,55.670128,37.571018,37.8,1.0,4.0,Москва,,Черёмушки район,,14.5
63398,117628.0,55.574324,37.578484,38.8,1.0,10.0,Москва,,Северное Бутово район,,10.0
63399,,55.631494,37.41181,54.0,2.0,9.0,Москва,,Московский поселение,,13.0
63400,119333.0,55.695268,37.56275,106.0,2.0,10.0,Москва,,Гагаринский район,,43.99
63401,105484.0,55.801863,37.820073,40.0,1.0,21.0,Москва,,Восточное Измайлово район,,11.8
63402,141033.0,55.98623,37.723216,60.0,2.0,5.0,,д. Пирогово,,,8.8
63403,107078.0,55.771159,37.643736,40.0,,14.0,Москва,,Красносельский район,,31.9
63404,143025.0,55.727112,37.353952,52.2,2.0,15.0,,с. Немчиновка,,Микрорайон Немчиновка жилой комплекс,10.5
63405,108814.0,55.548055,37.514951,46.8,2.0,11.0,Москва,,Южное Бутово район,,11.27
63406,123022.0,55.761573,37.554087,163.4,4.0,12.0,Москва,,Пресненский район,,146.85
63407,141007.0,55.915003,37.786162,68.8,3.0,3.0,Мытищи,,,36-й м-н,10.3
63408,,55.767052,37.237166,23.0,,3.0,,д. Глухово,,,4.7
63409,143909.0,55.834452,37.925763,38.7,1.0,19.0,Балашиха,,,Алексеевская роща квартал,5.9
63410,143005.0,55.68794,37.295325,66.0,1.0,18.0,Одинцово,,,5-й м-н,18.5
63411,143900.0,55.787129,37.856634,59.4,2.0,2.0,Балашиха,,,,12.9
63412,123298.0,55.791181,37.501151,101.0,3.0,4.0,Москва,,Щукино район,,25.5
63413,129085.0,55.814137,37.634478,49.0,1.0,7.0,Москва,,Останкинский район,,20.08
63414,119454.0,55.678647,37.491424,64.9,3.0,8.0,Москва,,Проспект Вернадского район,,18.5
63415,119192.0,55.694602,37.529023,130.0,4.0,11.0,Москва,,Раменки район,,137.0
63416,117246.0,55.656703,37.559221,162.7,4.0,8.0,Москва,,Черёмушки район,,68.82
63417,129337.0,55.850057,37.683083,36.0,1.0,16.0,Москва,,Ярославский район,,12.49
63418,141031.0,55.901123,37.64159,25.4,1.0,11.0,,пос. Нагорное,,,6.68
63419,111033.0,55.750942,37.694342,85.0,3.0,12.0,Москва,,Лефортово район,,47.92
63420,141100.0,55.923038,37.986076,34.0,1.0,7.0,Щёлково,,,,4.4
63421,123060.0,55.789276,37.471847,38.0,1.0,8.0,Москва,,Щукино район,,12.49
63422,125009.0,55.754288,37.607576,107.0,4.0,3.0,Москва,,Арбат район,,80.0
63423,117405.0,55.58245,37.57882,56.7,2.0,24.0,Москва,,Чертаново Южное район,,15.42
63424,125371.0,55.825008,37.412531,65.5,3.0,5.0,Москва,,Покровское-Стрешнево район,,19.6
63425,125167.0,55.797489,37.545639,86.0,3.0,9.0,Москва,,Аэропорт район,,26.9
63426,121352.0,55.714943,37.480905,320.0,5.0,2.0,Москва,,Очаково-Матвеевское район,,253.97
63427,127427.0,55.820044,37.602498,62.0,2.0,21.0,Москва,,Марфино район,,31.62
63428,141734.0,56.018127,37.432062,71.6,2.0,5.0,Лобня,,,Красная Поляна м-н,11.1
63429,141407.0,55.884733,37.43475,64.0,2.0,11.0,Химки,,,Новые Химки м-н,12.7
63430,,55.59205,37.430726,62.0,3.0,5.0,Москва,,Сосенское поселение,,17.25
63431,119072.0,55.745423,37.611855,57.6,3.0,10.0,Москва,,Якиманка район,,61.0
63432,121352.0,55.726958,37.476332,47.2,2.0,2.0,Москва,,Фили-Давыдково район,,15.0
63433,141733.0,56.02497,37.470048,42.5,1.0,4.0,Лобня,,,,7.2
63434,142702.0,55.533485,37.639812,19.0,,7.0,,рп. Лопатино,,,5.05
63435,121108.0,55.728138,37.45019,94.7,4.0,18.0,Москва,,Фили-Давыдково район,,39.99
63436,141080.0,55.907223,37.863842,52.3,2.0,1.0,Королёв,,,Костино м-н,8.4
63437,123423.0,55.7505,37.447273,80.5,2.0,8.0,Москва,,Хорошёво-Мнёвники район,,35.9
63438,142720.0,55.529221,37.614933,54.0,2.0,17.0,,рп. Боброво,,Восточное Бутово м-н,8.95
63439,143006.0,55.663694,37.299238,30.7,,19.0,Одинцово,,,Одинцовский парк жилой комплекс,7.7
63440,115088.0,55.714279,37.672894,134.0,3.0,15.0,Москва,,Южнопортовый район,,52.0
63441,115404.0,55.605283,37.651451,40.3,1.0,18.0,Москва,,Бирюлёво Восточное район,Царицыно жилой комплекс,8.3
63442,142720.0,55.534174,37.6135,74.0,3.0,14.0,,рп. Боброво,,Восточное Бутово м-н,14.2
63443,143441.0,55.863295,37.391857,63.1,2.0,8.0,,д. Путилково,,,9.95
63444,125239.0,55.836104,37.519234,45.92,2.0,16.0,Москва,,Коптево район,,16.07
63445,127427.0,55.820044,37.602498,69.0,2.0,21.0,Москва,,Марфино район,,42.16
63446,121357.0,55.718264,37.477086,732.7,7.0,28.0,Москва,,Очаково-Матвеевское район,,443.06
63447,108801.0,55.551642,37.505483,69.2,3.0,3.0,,пос. Коммунарка,Сосенское поселение,,13.5
63448,115201.0,55.652188,37.628156,104.82,3.0,11.0,Москва,,Москворечье-Сабурово район,,28.56
63449,105318.0,55.781155,37.724972,50.4,1.0,2.0,Москва,,Соколиная Гора район,,19.5
63450,129337.0,55.851203,37.682819,85.1,3.0,9.0,Москва,,Ярославский район,,21.32
63451,125040.0,55.780128,37.580413,27.2,1.0,8.0,Москва,,Беговой район,,17.9
63452,115114.0,55.7275,37.642774,84.1,3.0,18.0,Москва,,Замоскворечье район,,43.48
63453,,55.717419,37.496487,91.88,3.0,11.0,Москва,,Раменки район,,53.09
63454,141400.0,55.922974,37.444713,47.6,1.0,2.0,Химки,,,Клязьма-Старбеево м-н,10.3
63455,119192.0,55.695901,37.485901,79.4,3.0,4.0,Москва,,Раменки район,,38.9
63456,,55.68756,37.47127,44.0,2.0,4.0,Москва,,Очаково-Матвеевское район,,22.72
63457,125412.0,55.876864,37.522511,76.8,3.0,8.0,Москва,,Западное Дегунино район,,15.8
63458,143907.0,55.797452,37.964503,66.1,3.0,4.0,Балашиха,,,,12.5
63459,123423.0,55.750424,37.453046,69.9,2.0,8.0,Москва,,Хорошёво-Мнёвники район,,32.8
63460,105118.0,55.773132,37.732423,16.7,,1.0,Москва,,Соколиная Гора район,,4.05
63461,119421.0,55.665604,37.514508,150.0,4.0,21.0,Москва,,Обручевский район,,67.0
63462,123423.0,55.745775,37.454922,65.1,1.0,9.0,Москва,,Хорошёво-Мнёвники район,,65.61
63463,141079.0,55.914815,37.802751,39.6,1.0,20.0,Королёв,,,Подлипки м-н,7.65
63464,109052.0,55.728532,37.7376,21.0,1.0,13.0,Москва,,Нижегородский район,,7.26
63465,143085.0,55.682986,37.394973,140.0,4.0,4.0,,рп. Заречье,,,41.0
63466,127015.0,55.803059,37.591532,58.7,2.0,30.0,Москва,,Бутырский район,,20.0
63467,125009.0,55.763551,37.610603,227.0,,14.0,Москва,,Тверской район,,90.0
63468,127566.0,55.869468,37.594706,47.4,2.0,2.0,Москва,,Отрадное район,,12.5
63469,119361.0,55.697347,37.474199,77.9,2.0,5.0,Москва,,Раменки район,,30.99
63470,115230.0,55.669307,37.62599,44.1,2.0,8.0,Москва,,Нагатино-Садовники район,,12.0
63471,140013.0,55.689379,37.913512,60.0,2.0,7.0,Люберцы,,,Красная горка м-н,10.5
63472,109052.0,55.727307,37.74136,20.4,1.0,11.0,Москва,,Нижегородский район,,7.23
63473,123290.0,55.754026,37.523352,65.45,2.0,23.0,Москва,,Пресненский район,,28.2
63474,143405.0,55.81389,37.338909,77.0,3.0,5.0,Красногорск,,,Павшино м-н,18.0
63475,117418.0,55.670697,37.581351,81.75,2.0,18.0,Москва,,Черёмушки район,,29.5
63476,108801.0,55.551313,37.504249,24.6,1.0,15.0,,пос. Коммунарка,Сосенское поселение,,9.34
63477,140016.0,55.706568,37.958509,59.2,2.0,1.0,Люберцы,,,Самолёт м-н,10.65
63478,109469.0,55.653612,37.758064,81.5,3.0,5.0,Москва,,Марьино район,,18.5
63479,143988.0,55.725074,37.981707,36.5,2.0,10.0,Балашиха,,,,6.4
63480,119019.0,55.748683,37.598599,209.0,4.0,4.0,Москва,,Арбат район,,165.0
63481,127427.0,55.820044,37.602498,97.0,3.0,25.0,Москва,,Марфино район,,48.0
63482,108801.0,55.564424,37.488535,107.0,4.0,7.0,,пос. Коммунарка,Сосенское поселение,,20.5
63483,119136.0,55.71993,37.499804,159.0,3.0,5.0,Москва,,Раменки район,,117.25
63484,143968.0,55.771297,37.846813,61.0,1.0,25.0,Реутов,,,6а м-н,24.85
63485,127287.0,55.806083,37.570096,58.0,2.0,28.0,Москва,,Савёловский район,,24.18
63486,141002.0,55.915422,37.752557,71.6,2.0,6.0,Мытищи,,,26-й м-н,14.5
63487,121357.0,55.700135,37.467573,77.92,4.0,5.0,Москва,,Очаково-Матвеевское район,,26.44
63488,140074.0,55.691717,37.908954,86.0,3.0,14.0,Люберцы,,,Красная горка м-н,12.6
63489,117535.0,55.587039,37.610718,35.0,1.0,2.0,Москва,,Чертаново Южное район,,8.49
63490,123423.0,55.773748,37.474404,38.7,1.0,9.0,Москва,,Хорошёво-Мнёвники район,,14.13
63491,141401.0,55.907438,37.45407,73.0,2.0,5.0,Химки,,,Старые Химки м-н,14.5
63492,143404.0,55.835285,37.312102,31.0,1.0,2.0,Красногорск,,,Брусчатый м-н,6.45
63493,,55.593432,37.432521,84.1,3.0,5.0,Москва,,Сосенское поселение,,17.23
63494,129337.0,55.850057,37.683083,82.0,3.0,7.0,Москва,,Ярославский район,,21.0
63495,127055.0,55.791728,37.594051,71.1,3.0,1.0,Москва,,Тверской район,,21.8
63496,111024.0,55.748178,37.693025,75.0,2.0,5.0,Москва,,Лефортово район,,34.8
63497,127081.0,55.875866,37.633679,38.7,1.0,12.0,Москва,,Южное Медведково район,,10.5
